stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopPoint:PFNA2,"Purfina",,47.19458409,-1.63467734,,,0,StopArea:PFNA,2
StopPoint:PGRI1,"Pagerie",,47.17853941,-1.65066066,,,0,StopArea:PGRI,1
StopPoint:PGRI2,"Pagerie",,47.17872222,-1.65318427,,,0,StopArea:PGRI,1
StopPoint:PGTI1,"Plinguetière",,47.13297444,-1.61374439,,,0,StopArea:PGTI,1
StopPoint:PGTI2,"Plinguetière",,47.13381016,-1.61301406,,,0,StopArea:PGTI,2
StopPoint:PGUY1,"Péguy",,47.22150769,-1.61393627,,,0,StopArea:PGUY,2
StopPoint:PGUY2,"Péguy",,47.22160658,-1.61367916,,,0,StopArea:PGUY,2
StopPoint:PHTR1,"Parc Chantrerie",,47.28679692,-1.52107843,,,0,StopArea:PHTR,2
StopPoint:PHTR2,"Parc Chantrerie",,47.28617242,-1.52090098,,,0,StopArea:PHTR,2
StopPoint:PHVE1,"Pré Hervé",,47.24412420,-1.51786761,,,0,StopArea:PHVE,1
StopPoint:PHVE2,"Pré Hervé",,47.24368379,-1.51757136,,,0,StopArea:PHVE,1
StopPoint:PIAO1,"Piano'cktail",,47.17483482,-1.60652973,,,0,StopArea:PIAO,2
StopPoint:PIAO2,"Piano'cktail",,47.17483031,-1.60666149,,,0,StopArea:PIAO,2
StopPoint:PIBL1,"Pierre Blanche",,47.17213899,-1.62733285,,,0,StopArea:PIBL,1
StopPoint:PIBL2,"Pierre Blanche",,47.17205368,-1.62719445,,,0,StopArea:PIBL,1
StopPoint:PICA1,"Picasso",,47.21502510,-1.53692066,,,0,StopArea:PICA,1
StopPoint:PICA2,"Picasso",,47.21541994,-1.53589176,,,0,StopArea:PICA,1
StopPoint:PIEA1,"Pierre Abélard",,47.15508427,-1.68458074,,,0,StopArea:PIEA,2
StopPoint:PIEA2,"Pierre Abélard",,47.15475257,-1.68479352,,,0,StopArea:PIEA,2
StopPoint:PIPA1,"Pipay",,47.22574347,-1.53690356,,,0,StopArea:PIPA,2
StopPoint:PIPA2,"Pipay",,47.22555048,-1.53728621,,,0,StopArea:PIPA,2
StopPoint:PIR58,"Pirmil",,47.19600754,-1.54267975,,,0,StopArea:PIRM,2
StopPoint:PIR59,"Pirmil",,47.19627264,-1.54283110,,,0,StopArea:PIRM,2
StopPoint:PIRA1,"Pirmil",,47.19646565,-1.54244867,,,0,StopArea:PIRM,1
StopPoint:PIRB2,"Pirmil",,47.19608781,-1.54299741,,,0,StopArea:PIRM,1
StopPoint:PIRC1,"Pirmil",,47.19622322,-1.54258702,,,0,StopArea:PIRM,1
StopPoint:PIRD1,"Pirmil",,47.19600754,-1.54267975,,,0,StopArea:PIRM,1
StopPoint:PIRD2,"Pirmil",,47.19590881,-1.54293687,,,0,StopArea:PIRM,1
StopPoint:PIRE1,"Pirmil",,47.19674851,-1.54207275,,,0,StopArea:PIRM,2
StopPoint:PIRF1,"Pirmil",,47.19671744,-1.54299548,,,0,StopArea:PIRM,1
StopPoint:PISE1,"Pin Sec",,47.24371350,-1.51811045,,,0,StopArea:PISE,1
StopPoint:PISE2,"Pin Sec",,47.24337994,-1.51801234,,,0,StopArea:PISE,1
StopPoint:PISE3,"Pin Sec",,47.24328029,-1.51886481,,,0,StopArea:PISE,1
StopPoint:PISE4,"Pin Sec",,47.24328911,-1.51860094,,,0,StopArea:PISE,1
StopPoint:PJOU1,"Point du jour",,47.26495622,-1.44355980,,,0,StopArea:PJOU,1
StopPoint:PJOU2,"Point du jour",,47.26495622,-1.44355980,,,0,StopArea:PJOU,1
StopPoint:PJOU3,"Point du jour",,47.26475921,-1.44407507,,,0,StopArea:PJOU,1
StopPoint:PJOU4,"Point du jour",,47.26484041,-1.44434541,,,0,StopArea:PJOU,1
StopPoint:PLAC1,"Placis",,47.19956291,-1.51994400,,,0,StopArea:PLAC,2
StopPoint:PLAC2,"Placis",,47.19964834,-1.52008230,,,0,StopArea:PLAC,2
StopPoint:PLBL1,"Port la Blanche",,47.27163335,-1.51667583,,,0,StopArea:PLBL,2
StopPoint:PLBL2,"Port la Blanche",,47.27191171,-1.51643125,,,0,StopArea:PLBL,2
StopPoint:PLCL1,"Polyclinique",,47.22798140,-1.61163773,,,0,StopArea:PLCL,1
StopPoint:PLCL2,"Polyclinique",,47.22798140,-1.61163773,,,0,StopArea:PLCL,1
StopPoint:PLCL3,"Polyclinique",,47.22677731,-1.61260661,,,0,StopArea:PLCL,1
StopPoint:PLCL4,"Polyclinique",,47.22686263,-1.61274513,,,0,StopArea:PLCL,1
StopPoint:PLES1,"Plessis",,47.30097024,-1.55228866,,,0,StopArea:PLES,2
StopPoint:PLES2,"Plessis",,47.30096579,-1.55242073,,,0,StopArea:PLES,2
StopPoint:PLGU1,"Pouliguen",,47.23949666,-1.54305732,,,0,StopArea:PLGU,2
StopPoint:PLGU2,"Pouliguen",,47.24033191,-1.54232443,,,0,StopArea:PLGU,2
StopPoint:PLNA1,"Port launay",,47.20966925,-1.74683222,,,0,StopArea:PLNA,2
StopPoint:PLNA2,"Port launay",,47.20968794,-1.74630488,,,0,StopArea:PLNA,2
StopPoint:PLOR1,"Ploreau",,47.30314874,-1.55178525,,,0,StopArea:PLOR,1
StopPoint:PLOR2,"Ploreau",,47.30305444,-1.55191079,,,0,StopArea:PLOR,1
StopPoint:PLPC1,"Place des Pêcheurs",,47.13644248,-1.66871410,,,0,StopArea:PLPC,2
StopPoint:PLPC2,"Place des Pêcheurs",,47.13645889,-1.66901893,,,0,StopArea:PLPC,2
StopPoint:PLSS1,"Plessis",,47.26044466,-1.66021017,,,0,StopArea:PLSS,1
StopPoint:PLSS2,"Plessis",,47.26035939,-1.66007149,,,0,StopArea:PLSS,1
StopPoint:PLTI1,"Platière",,47.19465181,-1.55883419,,,0,StopArea:PLTI,2
StopPoint:PLTI2,"Platière",,47.19457601,-1.56107499,,,0,StopArea:PLTI,2
StopPoint:PMAR1,"Pont Marchand",,47.26062944,-1.63138111,,,0,StopArea:PMAR,1
StopPoint:PMAR2,"Pont Marchand",,47.26063398,-1.63124914,,,0,StopArea:PMAR,1
StopPoint:PMEU1,"Port aux Meules",,47.16542495,-1.49305446,,,0,StopArea:PMEU,1
StopPoint:PMEU2,"Port aux Meules",,47.16576244,-1.49373890,,,0,StopArea:PMEU,1
StopPoint:PMTR1,"Pont de la Métairie",,47.26244371,-1.44602801,,,0,StopArea:PMTR,1
StopPoint:PMTR2,"Pont de la Métairie",,47.26234520,-1.44628563,,,0,StopArea:PMTR,1
StopPoint:PMTR3,"Pont de la Métairie",,47.26249460,-1.44722227,,,0,StopArea:PMTR,2
StopPoint:PMTR4,"Pont de la Métairie",,47.25996468,-1.45021813,,,0,StopArea:PMTR,2
StopPoint:PMVE1,"Prairie de Mauves",,47.22002740,-1.51666021,,,0,StopArea:PMVE,1
StopPoint:PMVE2,"Prairie de Mauves",,47.22030576,-1.51641587,,,0,StopArea:PMVE,1
StopPoint:PNAN1,"Prière",,47.22220639,-1.59613974,,,0,StopArea:PNAN,1
StopPoint:PNAN2,"Prière",,47.22236358,-1.59681234,,,0,StopArea:PNAN,1
StopPoint:PNLU2,"Pinier",,47.25271209,-1.48171431,,,0,StopArea:PNLU,2
StopPoint:PNLU3,"Pinier",,47.25271209,-1.48171431,,,0,StopArea:PNLU,2
StopPoint:PNRZ1,"Pinier",,47.18159748,-1.54533445,,,0,StopArea:PNRZ,1
StopPoint:PNRZ2,"Pinier",,47.18276106,-1.54555093,,,0,StopArea:PNRZ,1
StopPoint:PNTI1,"Plantiveau",,47.24649647,-1.51155784,,,0,StopArea:PNTI,1
StopPoint:PNTI2,"Plantiveau",,47.24623134,-1.51140650,,,0,StopArea:PNTI,1
StopPoint:POIT1,"Poitou",,47.22436469,-1.56555128,,,0,StopArea:POIT,1
StopPoint:POIT2,"Poitou",,47.22408951,-1.56521919,,,0,StopArea:POIT,1
StopPoint:POLE1,"Poulenc",,47.25540792,-1.58125232,,,0,StopArea:POLE,1
StopPoint:POLE2,"Poulenc",,47.25532256,-1.58111378,,,0,StopArea:POLE,1
StopPoint:POMM1,"Pommeraie",,47.14625206,-1.69578708,,,0,StopArea:POMM,1
StopPoint:POMM2,"Pommeraie",,47.14650313,-1.69633410,,,0,StopArea:POMM,1
StopPoint:PONT1,"Pontereau",,47.30641716,-1.37870501,,,0,StopArea:PONT,2
StopPoint:PONT2,"Pontereau",,47.30641291,-1.37883711,,,0,StopArea:PONT,2
StopPoint:POON1,"Potiron",,47.27048463,-1.51871013,,,0,StopArea:POON,1
StopPoint:POON2,"Potiron",,47.27038596,-1.51896766,,,0,StopArea:POON,1
StopPoint:POST1,"Poste",,47.29523442,-1.55412164,,,0,StopArea:POST,1
StopPoint:POST2,"Poste",,47.29523442,-1.55412164,,,0,StopArea:POST,1
StopPoint:POTT1,"Pottier",,47.17798785,-1.62750170,,,0,StopArea:POTT,1
StopPoint:POTT2,"Pottier",,47.17763302,-1.62734333,,,0,StopArea:POTT,2
StopPoint:POYA1,"Poyaux",,47.16678439,-1.53052577,,,0,StopArea:POYA,2
StopPoint:POYA2,"Poyaux",,47.16658699,-1.53103977,,,0,StopArea:POYA,2
StopPoint:PPDO1,"Pompidou",,47.20918997,-1.52830369,,,0,StopArea:PPDO,1
StopPoint:PPDO2,"Pompidou",,47.20939620,-1.52752557,,,0,StopArea:PPDO,1
StopPoint:PPFA3,"Petit Port",,47.24300518,-1.55653739,,,0,StopArea:PPFA,2
StopPoint:PPFA4,"Petit Port",,47.24330144,-1.55576542,,,0,StopArea:PPFA,1
StopPoint:PPFA5,"Petit Port",,47.24370612,-1.55711745,,,0,StopArea:PPFA,1
StopPoint:PPLI1,"Peupliers",,47.19932695,-1.49733040,,,0,StopArea:PPLI,1
StopPoint:PPLI2,"Peupliers",,47.19965352,-1.49563592,,,0,StopArea:PPLI,1
StopPoint:PPOU1,"Pré Poulain",,47.27249086,-1.44462200,,,0,StopArea:PPOU,1
StopPoint:PPOU2,"Pré Poulain",,47.27200452,-1.44456774,,,0,StopArea:PPOU,1
StopPoint:PPSI1,"Petit Plessis",,47.30194725,-1.38607257,,,0,StopArea:PPSI,2
StopPoint:PPSI2,"Petit Plessis",,47.30185314,-1.38619840,,,0,StopArea:PPSI,2
StopPoint:PPTR1,"Papotière",,47.24014265,-1.49681824,,,0,StopArea:PPTR,2
StopPoint:PPTR2,"Papotière",,47.23985556,-1.49732663,,,0,StopArea:PPTR,2
StopPoint:PRCE1,"Procé",,47.22251630,-1.58175188,,,0,StopArea:PRCE,1
StopPoint:PRCE2,"Procé",,47.22260614,-1.58175846,,,0,StopArea:PRCE,1
StopPoint:PRDI1,"Praudière",,47.25685006,-1.58387156,,,0,StopArea:PRDI,1
StopPoint:PRDI2,"Praudière",,47.25739360,-1.58377913,,,0,StopArea:PRDI,1
StopPoint:PREU1,"Preux",,47.22127313,-1.61814957,,,0,StopArea:PREU,2
StopPoint:PREU2,"Preux",,47.22117876,-1.61827480,,,0,StopArea:PREU,1
StopPoint:PRFO1,"Profondine",,47.19618872,-1.48878110,,,0,StopArea:PRFO,1
StopPoint:PRFO2,"Profondine",,47.19619748,-1.48851746,,,0,StopArea:PRFO,1
StopPoint:PRGE1,"Portail Rouge",,47.24430373,-1.50439053,,,0,StopArea:PRGE,1
StopPoint:PRGE2,"Portail Rouge",,47.24392676,-1.50489247,,,0,StopArea:PRGE,1
StopPoint:PRHE1,"Petit Rocher",,47.24054937,-1.47912671,,,0,StopArea:PRHE,2
StopPoint:PRHE2,"Petit Rocher",,47.24055373,-1.47899478,,,0,StopArea:PRHE,2
StopPoint:PRIM1,"Primevères",,47.22496145,-1.67302856,,,0,StopArea:PRIM,1
StopPoint:PRIM2,"Primevères",,47.22487620,-1.67288995,,,0,StopArea:PRIM,1
StopPoint:PRMI1,"Pyramide",,47.20803804,-1.49266797,,,0,StopArea:PRMI,1
StopPoint:PRMI2,"Pyramide",,47.20812351,-1.49280625,,,0,StopArea:PRMI,1
StopPoint:PRNE1,"Perrines",,47.22753768,-1.51561466,,,0,StopArea:PRNE,2
StopPoint:PRNE2,"Perrines",,47.22763193,-1.51548924,,,0,StopArea:PRNE,2
StopPoint:PROU1,"Pont-Rousseau-Martyrs",,47.19185882,-1.54819272,,,0,StopArea:PROU,1
StopPoint:PROU2,"Pont-Rousseau-Martyrs",,47.19185437,-1.54832452,,,0,StopArea:PROU,1
StopPoint:PROU3,"Pont-Rousseau-Martyrs",,47.19196644,-1.54767201,,,0,StopArea:PROU,1
StopPoint:PROU5,"Pont-Rousseau-Martyrs",,47.19242012,-1.54757281,,,0,StopArea:PROU,1
StopPoint:PRRI1,"Perrières",,47.30944669,-1.55197896,,,0,StopArea:PRRI,1
StopPoint:PRRI2,"Perrières",,47.30944669,-1.55197896,,,0,StopArea:PRRI,1
StopPoint:PRSS1,"Pressoir",,47.12364032,-1.63892195,,,0,StopArea:PRSS,2
StopPoint:PRSS2,"Pressoir",,47.12355958,-1.63865202,,,0,StopArea:PRSS,2
StopPoint:PRTE1,"Portereau",,47.16828894,-1.50171153,,,0,StopArea:PRTE,1
StopPoint:PRTE2,"Portereau",,47.16813998,-1.50077639,,,0,StopArea:PRTE,1
StopPoint:PRTE3,"Portereau",,47.16730498,-1.50150894,,,0,StopArea:PRTE,1
StopPoint:PRUT1,"Proutière",,47.19811859,-1.78031310,,,0,StopArea:PRUT,1
StopPoint:PRUT2,"Proutière",,47.19783496,-1.78068777,,,0,StopArea:PRUT,1
StopPoint:PRZE1,"Porte de Rezé",,47.15716224,-1.54079053,,,0,StopArea:PRZE,1
StopPoint:PRZE2,"Porte de Rezé",,47.15724765,-1.54092876,,,0,StopArea:PRZE,1
StopPoint:PSAU1,"Porte de Sautron",,47.25120854,-1.61983480,,,0,StopArea:PSAU,1
StopPoint:PSAU2,"Porte de Sautron",,47.25079554,-1.61874600,,,0,StopArea:PSAU,1
StopPoint:PSCE1,"Plaisance",,47.24029653,-1.59146723,,,0,StopArea:PSCE,1
StopPoint:PSCE2,"Plaisance",,47.24007750,-1.59110200,,,0,StopArea:PSCE,1
StopPoint:PSEV1,"Parc de la Sèvre",,47.16444225,-1.47925036,,,0,StopArea:PSEV,2
StopPoint:PSEV2,"Parc de la Sèvre",,47.16476235,-1.48046168,,,0,StopArea:PSEV,1
StopPoint:PSIN1,"Pasteur",,47.20098683,-1.67863326,,,0,StopArea:PSIN,2
StopPoint:PSIN2,"Pasteur",,47.20097765,-1.67889689,,,0,StopArea:PSIN,2
StopPoint:PSLI1,"Plessis Cellier",,47.20301043,-1.60437672,,,0,StopArea:PSLI,1
StopPoint:PSLI2,"Plessis Cellier",,47.20300141,-1.60464037,,,0,StopArea:PSLI,1
StopPoint:PSME1,"Place St Méen",,47.31922092,-1.34728328,,,0,StopArea:PSME,2
StopPoint:PSME2,"Place St Méen",,47.31913107,-1.34727709,,,0,StopArea:PSME,2
StopPoint:PSOR1,"Prières",,47.15008877,-1.52615191,,,0,StopArea:PSOR,1
StopPoint:PSOR2,"Prières",,47.15034948,-1.52643476,,,0,StopArea:PSOR,1
StopPoint:PSPO1,"Parc des Sports",,47.26054278,-1.44906847,,,0,StopArea:PSPO,1
StopPoint:PSPO2,"Parc des Sports",,47.25987483,-1.45021176,,,0,StopArea:PSPO,1
StopPoint:PSPO3,"Parc des sports",,47.26094437,-1.45055211,,,0,StopArea:PSPO,2
StopPoint:PSUD1,"Pôle sud",,47.18888878,-1.46989534,,,0,StopArea:PSUD,1
StopPoint:PSUD2,"Pôle sud",,47.18864971,-1.46895354,,,0,StopArea:PSUD,1
StopPoint:PTBO1,"Petit Bois",,47.18571871,-1.67735585,,,0,StopArea:PTBO,1
StopPoint:PTBO2,"Petit Bois",,47.18541245,-1.67838988,,,0,StopArea:PTBO,1
StopPoint:PTCH1,"Patache",,47.27095614,-1.61917944,,,0,StopArea:PTCH,1
StopPoint:PTCH2,"Patache",,47.27130193,-1.61960203,,,0,StopArea:PTCH,1
StopPoint:PTEC1,"Polytech'",,47.28083125,-1.51363341,,,0,StopArea:PTEC,1
StopPoint:PTEC2,"Polytech'",,47.28073700,-1.51375897,,,0,StopArea:PTEC,1
StopPoint:PTGO1,"Poitou",,47.20924741,-1.46975761,,,0,StopArea:PTGO,2
StopPoint:PTGO2,"Poitou",,47.20980829,-1.46913668,,,0,StopArea:PTGO,2
StopPoint:PTIS1,"Plessis Tison",,47.23666684,-1.53346310,,,0,StopArea:PTIS,1
StopPoint:PTIS2,"Plessis Tison",,47.23657256,-1.53358852,,,0,StopArea:PTIS,1
StopPoint:PTL98,"CES Petite Lande",,47.17794233,-1.54956064,,,0,StopArea:PTLA,1
StopPoint:PTNE1,"Platanes",,47.24560617,-1.52471966,,,0,StopArea:PTNE,1
StopPoint:PTNE2,"Platanes",,47.24522911,-1.52522146,,,0,StopArea:PTNE,1
StopPoint:PTON1,"Portillon",,47.14966540,-1.46856042,,,0,StopArea:PTON,2
StopPoint:PTON2,"Portillon",,47.14928857,-1.46906172,,,0,StopArea:PTON,2
StopPoint:PTON3,"Portillon",,47.14923355,-1.46800167,,,0,StopArea:PTON,1
StopPoint:PTON4,"Portillon",,47.14866831,-1.46875363,,,0,StopArea:PTON,2
StopPoint:PTPS1,"Printemps",,47.18850756,-1.50038685,,,0,StopArea:PTPS,1
StopPoint:PTPS2,"Printemps",,47.18859741,-1.50039329,,,0,StopArea:PTPS,1
StopPoint:PTQQ1,"Portricq",,47.26524864,-1.52177247,,,0,StopArea:PTQQ,1
StopPoint:PTQQ2,"Portricq",,47.26508661,-1.52123154,,,0,StopArea:PTQQ,1
StopPoint:PTRE1,"Portereau",,47.19211133,-1.47593793,,,0,StopArea:PTRE,2
StopPoint:PTRE2,"Portereau",,47.19323576,-1.47733928,,,0,StopArea:PTRE,2
StopPoint:PTUR1,"Pâtures",,47.30452472,-1.55638729,,,0,StopArea:PTUR,1
StopPoint:PTUR2,"Pâtures",,47.30443488,-1.55638074,,,0,StopArea:PTUR,1
StopPoint:PTVI1,"Pâtis Viaud",,47.13867871,-1.45761689,,,0,StopArea:PTVI,2
StopPoint:PTVI2,"Pâtis Viaud",,47.13859320,-1.45747884,,,0,StopArea:PTVI,2
StopPoint:PTYY1,"Planty",,47.17526907,-1.49494731,,,0,StopArea:PTYY,1
StopPoint:PTYY2,"Planty",,47.17534576,-1.49534905,,,0,StopArea:PTYY,1
StopPoint:PUCH1,"Pluchets",,47.21858103,-1.65443833,,,0,StopArea:PUCH,1
StopPoint:PUCH2,"Pluchets",,47.21876071,-1.65445173,,,0,StopArea:PUCH,2
StopPoint:PVIL1,"Petit Village",,47.21700643,-1.65048707,,,0,StopArea:PVIL,2
StopPoint:PVIL2,"Petit Village",,47.21706433,-1.65141678,,,0,StopArea:PVIL,2
StopPoint:PVLO1,"Pavillon",,47.14366941,-1.67948603,,,0,StopArea:PVLO,1
StopPoint:PVLO2,"Pavillon",,47.14358417,-1.67934761,,,0,StopArea:PVLO,1
StopPoint:PVT98,"Porte de Vertou",,47.18112627,-1.50567017,,,0,StopArea:PVTO,1
StopPoint:PVT99,"Porte de Vertou",,47.18053249,-1.50457078,,,0,StopArea:PVTO,1
StopPoint:PVTO1,"Porte de Vertou",,47.18090320,-1.50520238,,,0,StopArea:PVTO,1
StopPoint:PVTO2,"Porte de Vertou",,47.18079488,-1.50499382,,,0,StopArea:PVTO,1
StopPoint:PVTO3,"Porte de Vertou",,47.18053249,-1.50457078,,,0,StopArea:PVTO,1
StopPoint:PVTO4,"Porte de Vertou",,47.18062673,-1.50444544,,,0,StopArea:PVTO,1
StopPoint:QANT1,"Quai des Antilles",,47.20374641,-1.56954034,,,0,StopArea:QANT,1
StopPoint:QANT2,"Quai des Antilles",,47.20374641,-1.56954034,,,0,StopArea:QANT,1
StopPoint:QBNA1,"Quai Brunais",,47.19646578,-1.66955890,,,0,StopArea:QBNA,2
StopPoint:QBNA2,"Quai Brunais",,47.19615721,-1.66884862,,,0,StopArea:QBNA,2
StopPoint:QSCO1,"Quai Surcouf",,47.19490685,-1.57788061,,,0,StopArea:QSCO,1
StopPoint:QSCO2,"Quai Surcouf",,47.19490685,-1.57788061,,,0,StopArea:QSCO,1
StopPoint:QTNE1,"Quintaine",,47.21672120,-1.46434108,,,0,StopArea:QTNE,1
StopPoint:RABI1,"Rabine",,47.26075015,-1.64356226,,,0,StopArea:RABI,1
StopPoint:RABI2,"Rabine",,47.26075925,-1.64329832,,,0,StopArea:RABI,2
StopPoint:RAGO1,"Ragon",,47.16511879,-1.54255518,,,0,StopArea:RAGO,1
StopPoint:RAGO2,"Ragon",,47.16539277,-1.54244296,,,0,StopArea:RAGO,1
StopPoint:RAVA1,"Ravardière",,47.18381849,-1.66466204,,,0,StopArea:RAVA,2
StopPoint:RAVA2,"Ravardière",,47.18379560,-1.66532092,,,0,StopArea:RAVA,2
StopPoint:RAZA1,"Ranzay",,47.25335639,-1.53068036,,,0,StopArea:RAZA,1
StopPoint:RAZA2,"Ranzay",,47.25316254,-1.53012267,,,0,StopArea:RAZA,1
StopPoint:RAZA3,"Ranzay",,47.25218993,-1.52982481,,,0,StopArea:RAZA,1
StopPoint:RAZA4,"Ranzay",,47.25389701,-1.52994827,,,0,StopArea:RAZA,1
StopPoint:RAZA5,"Ranzay",,47.25258028,-1.52892710,,,0,StopArea:RAZA,1
StopPoint:RBAL1,"Roche Ballue",,47.17969984,-1.65616350,,,0,StopArea:RBAL,1
StopPoint:RBAL2,"Roche Ballue",,47.17953387,-1.65575479,,,0,StopArea:RBAL,1
StopPoint:RBHI1,"René Bouhier",,47.20990103,-1.57131140,,,0,StopArea:RBHI,2
StopPoint:RBHI2,"René Bouhier",,47.20986036,-1.56985450,,,0,StopArea:RBHI,2
StopPoint:RBNI1,"Robinière 1",,47.16364228,-1.53558119,,,0,StopArea:RBNI,2
StopPoint:RBNI2,"Robinière 2",,47.16479701,-1.53606087,,,0,StopArea:RBNI,2
StopPoint:RBNI3,"Robinière 3",,47.16373655,-1.53545595,,,0,StopArea:RBNI,2
StopPoint:RBRN1,"René Bernier",,47.19395122,-1.49919154,,,0,StopArea:RBRN,1
StopPoint:RBRN2,"René Bernier",,47.19394244,-1.49945517,,,0,StopArea:RBRN,1
StopPoint:RCA58,"René Cassin",,47.26413120,-1.57633471,,,0,StopArea:RCAS,1
StopPoint:RCA59,"René Cassin",,47.26419866,-1.57700120,,,0,StopArea:RCAS,2
StopPoint:RCAS1,"René Cassin",,47.26417025,-1.57643151,,,0,StopArea:RCAS,1
StopPoint:RCAS2,"René Cassin",,47.26421718,-1.57592423,,,0,StopArea:RCAS,1
StopPoint:RCAS3,"René Cassin",,47.26481011,-1.57384404,,,0,StopArea:RCAS,1
StopPoint:RCAS4,"René Cassin",,47.26473465,-1.57394437,,,0,StopArea:RCAS,1
StopPoint:RCAS5,"René Cassin",,47.26419866,-1.57700120,,,0,StopArea:RCAS,1
StopPoint:RCAS6,"René Cassin",,47.26413120,-1.57633471,,,0,StopArea:RCAS,1
StopPoint:RCER1,"Rocher",,47.21315293,-1.63949256,,,0,StopArea:RCER,1
StopPoint:RCER2,"Rocher",,47.21305853,-1.63961773,,,0,StopArea:RCER,1
StopPoint:RCHE1,"Rocher",,47.16943260,-1.50522732,,,0,StopArea:RCHE,1
StopPoint:RCHE2,"Rocher",,47.16951806,-1.50536552,,,0,StopArea:RCHE,1
StopPoint:RCPE1,"Route de la Chapelle",,47.25485941,-1.57618523,,,0,StopArea:RCPE,1
StopPoint:RCPE2,"Route de la Chapelle",,47.25449556,-1.57629088,,,0,StopArea:RCPE,1
StopPoint:RCUU1,"Rochu",,47.21519099,-1.66647964,,,0,StopArea:RCUU,1
StopPoint:RCUU2,"Rochu",,47.21510115,-1.66647291,,,0,StopArea:RCUU,1
StopPoint:RDFY1,"Raoul Dufy",,47.22262841,-1.59960820,,,0,StopArea:RDFY,2
StopPoint:RDFY2,"Raoul Dufy",,47.22271825,-1.59961481,,,0,StopArea:RDFY,1
StopPoint:RDGO1,"Radigois",,47.19305249,-1.51802149,,,0,StopArea:RDGO,1
StopPoint:RDGO2,"Radigois",,47.19324983,-1.51750718,,,0,StopArea:RDGO,1
StopPoint:RDMV1,"Rue de Mauves",,47.27152739,-1.43264535,,,0,StopArea:RDMV,1
StopPoint:RDMV2,"Rue de Mauves",,47.27143322,-1.43277102,,,0,StopArea:RDMV,1
StopPoint:RDNT1,"Rue de Nantes",,47.15107676,-1.53427678,,,0,StopArea:RDNT,1
StopPoint:RDNT2,"Rue de Nantes",,47.15134630,-1.53429626,,,0,StopArea:RDNT,1
StopPoint:REDR1,"Redras",,47.16474964,-1.50251433,,,0,StopArea:REDR,1
StopPoint:REDR2,"Redras",,47.16458751,-1.50197447,,,0,StopArea:REDR,1
StopPoint:REFR1,"Réfractaires",,47.30278070,-1.54746861,,,0,StopArea:REFR,1
StopPoint:REFR2,"Réfractaires",,47.30306169,-1.54687998,,,0,StopArea:REFR,1
StopPoint:RETA1,"Retas",,47.15485606,-1.53705860,,,0,StopArea:RETA,1
StopPoint:RETA2,"Retas",,47.15495034,-1.53693338,,,0,StopArea:RETA,1
StopPoint:REYN1,"Reynière",,47.25612645,-1.57865918,,,0,StopArea:REYN,1
StopPoint:REYN2,"Reynière",,47.25583900,-1.57916728,,,0,StopArea:REYN,1
StopPoint:RGNI1,"Reigniers",,47.13714694,-1.46582359,,,0,StopArea:RGNI,1
StopPoint:RGNI2,"Reigniers",,47.13689914,-1.46514607,,,0,StopArea:RGNI,1
StopPoint:RIND1,"Rue d'Indre",,47.20401138,-1.66418944,,,0,StopArea:RIND,1
StopPoint:RIND2,"Rue d'Indre",,47.20374186,-1.66416929,,,0,StopArea:RIND,1
StopPoint:RIVI1,"Rivière",,47.21498576,-1.47598176,,,0,StopArea:RIVI,2
StopPoint:RIVI2,"Rivière",,47.21507998,-1.47585629,,,0,StopArea:RIVI,2
StopPoint:RLEA1,"Rouleaux",,47.20026822,-1.46621185,,,0,StopArea:RLEA,1
StopPoint:RLEA2,"Rouleaux",,47.20009287,-1.46606724,,,0,StopArea:RLEA,1
StopPoint:RLON1,"Rennes-Longchamp",,47.23865543,-1.57063549,,,0,StopArea:RLON,1
StopPoint:RLON2,"Rennes-Longchamp",,47.23795902,-1.56992338,,,0,StopArea:RLON,1
StopPoint:RMAU1,"Roche Maurice",,47.19631886,-1.61828778,,,0,StopArea:RMAU,2
StopPoint:RMAU2,"Roche Maurice",,47.19622902,-1.61828114,,,0,StopArea:RMAU,1
StopPoint:RMNE1,"Romanet",,47.21145259,-1.60922176,,,0,StopArea:RMNE,1
StopPoint:RMNE2,"Romanet",,47.21187936,-1.60885800,,,0,StopArea:RMNE,1
StopPoint:RMNE3,"Romanet",,47.21223682,-1.60849310,,,0,StopArea:RMNE,1
StopPoint:RMNE4,"Romanet",,47.21213795,-1.60875018,,,0,StopArea:RMNE,1
StopPoint:RNAN1,"Renan",,47.21631491,-1.61302404,,,0,StopArea:RNAN,1
StopPoint:RNAN2,"Renan",,47.21629683,-1.61355149,,,0,StopArea:RNAN,1
StopPoint:RNIE1,"Rinière",,47.12905932,-1.63589246,,,0,StopArea:RNIE,2
StopPoint:RNIE2,"Rinière",,47.12868631,-1.63626075,,,0,StopArea:RNIE,2
StopPoint:RNLT1,"Renault",,47.26324468,-1.49543208,,,0,StopArea:RNLT,2
StopPoint:RNLT2,"Renault",,47.26341561,-1.49570894,,,0,StopArea:RNLT,1
StopPoint:RNRE1,"Renaudières",,47.29948308,-1.50796107,,,0,StopArea:RNRE,1
StopPoint:RNRE2,"Renaudières",,47.29938883,-1.50808668,,,0,StopArea:RNRE,1
